Epoch#                               Rewards                   Total(Cumulative)
Epoch0                              0.000000                            0.000000
Epoch1                              0.000000                            0.000000
Epoch2                            265.463031                          265.463031
Epoch3                             26.099897                          291.562928
Epoch4                              0.000000                          291.562928
Epoch5                              0.000000                          291.562928
Epoch6                              0.000000                          291.562928
Epoch7                              0.000000                          291.562928
Epoch8                              0.000000                          291.562928
Epoch9                              0.000000                          291.562928
Epoch10                             0.000000                          291.562928
Epoch11                             0.000000                          291.562928
Epoch12                             0.000000                          291.562928
Epoch13                             0.000000                          291.562928
Epoch14                             0.000000                          291.562928
Epoch15                             0.000000                          291.562928
Epoch16                             0.000000                          291.562928
Epoch17                             0.000000                          291.562928
Epoch18                             0.000000                          291.562928
Epoch19                             0.000000                          291.562928
Epoch20                             0.000000                          291.562928
Epoch21                             0.000000                          291.562928
Epoch22                             0.000000                          291.562928
Epoch23                             0.000000                          291.562928
Epoch24                             0.000000                          291.562928
Epoch25                             0.000000                          291.562928
Epoch26                             0.000000                          291.562928
Epoch27                             0.000000                          291.562928
Epoch28                             0.000000                          291.562928
Epoch29                             0.000000                          291.562928
Epoch30                             0.000000                          291.562928
Epoch31                             0.000000                          291.562928
